dataset,imageID,ROInum,minJ,maxSCDr,maxPCF,Density,ROI_areaInclude,ROI_areaExclude,ROI_tumourArea,ROI_stromaArea,ROI_areaNecrosis,ROI_propExclude,ROI_propNecrosis,ROI_propAnnotatedOut
HeadAndNeck,3778-08,22,0.083572961,0.127563782,1.562281815,812.8888889,2.2508,0,0.88573,1.3651,0.10751,0,0.047765239,0.047765239
HeadAndNeck,3778-08,23,0.327623281,0.090045023,1.32876022,459.5555556,2.238,0.012851,1.5908,0.64721,0.03328,0.005709396,0.014785519,0.020494915
HeadAndNeck,3778-08,24,0.087947366,0.192096048,1.725913908,415.5555556,2.2508,0,0.88538,1.3655,0.12308,0,0.054682779,0.054682779
HeadAndNeck,3778-08,25,0.018571505,0.163581791,1.7026286,374.2222222,2.2508,0,1.4668,0.78409,0.3513,0,0.156077839,0.156077839
HeadAndNeck,3778-08,26,0.01673038,0.226613307,2.015907345,301.3333333,2.2508,0,1.5435,0.7073,0.42403,0,0.188390794,0.188390794
HeadAndNeck,3778-08,27,0.079257332,0.124562281,1.868048597,337.7777778,2.2508,0,0.53435,1.7165,5.21E-05,0,2.32E-05,2.32E-05
HeadAndNeck,3778-08,28,0.059946185,0.120810405,1.453151594,494.2222222,2.2508,0,1.0568,1.1941,0.064989,0,0.028873734,0.028873734
HeadAndNeck,3778-08,29,0.167458671,0.177838919,1.760768856,323.1111111,2.2508,0,0.27956,1.9713,0.0044808,0,0.001990759,0.001990759
HeadAndNeck,3778-08,30,0.241949639,0.163581791,1.487428143,332.8888889,2.2508,0,0.65222,1.5986,0.065375,0,0.029045228,0.029045228
HeadAndNeck,3778-08,31,0.114708751,0.135067534,1.564367648,339.5555556,2.2508,0,1.0561,1.1948,0.08401,0,0.037324507,0.037324507
HeadAndNeck,3778-08,32,0.140266254,0.093046523,1.453224153,443.1111111,2.2508,0,1.3396,0.91121,0.049593,0,0.022033499,0.022033499
HeadAndNeck,3778-08,33,0.028492285,0.251375688,2.30388677,240,2.2508,0,1.1072,1.1436,0.46661,0,0.207308513,0.207308513
HeadAndNeck,3778-08,34,0.133487577,0.144072036,1.849154161,289.7777778,2.2508,0,0.555,1.6959,0.025735,0,0.011433712,0.011433712
HeadAndNeck,3778-08,35,0.108409758,0.230365183,2.27200455,200.8888889,2.2508,0,0.12268,2.1282,0.016748,0,0.00744091,0.00744091
HeadAndNeck,3778-08,36,0.337915625,0.11855928,1.682949341,378.6666667,2.2508,0,1.1386,1.1122,0.035255,0,0.01566332,0.01566332
HeadAndNeck,3778-08,37,0.073887037,0.317408704,3.259163646,252,2.2508,0,0.24394,2.0069,0,0,0,0
HeadAndNeck,3778-08,38,0.107008898,0.135817909,1.888833831,286.6666667,2.2508,0,0.57944,1.6714,0.069986,0,0.031093833,0.031093833
HeadAndNeck,3778-08,39,0.049134072,0.188344172,1.623844207,436.8888889,2.2508,0,0.66205,1.5888,0.079475,0,0.035309668,0.035309668
HeadAndNeck,3778-08,40,0.011946269,0.308404202,1.62212472,401.3333333,2.2508,0,1.3168,0.93402,0.20995,0,0.093277946,0.093277946
HeadAndNeck,3778-08,41,0.011987183,0.204852426,1.914470977,531.1111111,2.2508,0,1.5984,0.65242,0.41226,0,0.183161543,0.183161543
HeadAndNeck,3778-08,42,0.023548596,0.291895948,1.896188515,200,2.2508,0,1.0769,1.1739,0.50014,0,0.222205438,0.222205438
HeadAndNeck,3778-08,43,0.010523715,0.216858429,2.209610771,277.7777778,1.8794,0.37141,1.1119,0.76757,0.20258,0.165011707,0.090003154,0.255014861
HeadAndNeck,3778-08,44,0.100197842,0.129814907,1.59548621,332.4444444,2.2508,0,0.87375,1.3771,0.052281,0,0.023227741,0.023227741
HeadAndNeck,3778-08,45,0.047722306,0.20110055,1.635265226,388,2.2508,0,1.1484,1.1024,0.14806,0,0.065781056,0.065781056
HeadAndNeck,3778-08,46,0.038661641,0.169584792,1.903000921,379.5555556,2.0259,0.22491,0.61229,1.4136,0.15904,0.099924027,0.070659007,0.170583035
HeadAndNeck,3778-08,48,0.101816198,0.165082541,1.953027784,352,2.2508,0,0.37486,1.876,0.046952,0,0.020860139,0.020860139
HeadAndNeck,3778-08,49,0.020019693,0.374437219,1.87064772,376.8888889,2.2508,0,0.83831,1.4125,0.19767,0,0.087822108,0.087822108
HeadAndNeck,3778-08,50,0.047492647,0.167333667,2.331028292,290.6666667,2.2508,0,0.31395,1.9369,0,0,0,0
HeadAndNeck,3778-08,51,0.139389482,0.142571286,1.413032578,379.1111111,2.2508,0,0.9073,1.3435,0.041052,0,0.018238848,0.018238848
HeadAndNeck,3778-08,52,0.104770025,0.1995998,1.514475605,492.4444444,2.2508,0,1.0502,1.2007,0.0048122,0,0.002137995,0.002137995
HeadAndNeck,3778-08,53,0.012943228,0.174837419,1.685701729,381.3333333,1.9127,0.3381,0.7119,1.2008,0.1371,0.150213258,0.060911676,0.211124933
HeadAndNeck,3778-08,55,0.021463476,0.234117059,1.884235562,268,2.2508,0,1.2411,1.0098,0.30005,0,0.133308157,0.133308157
HeadAndNeck,3778-08,57,0.027681434,0.171835918,1.661615196,327.1111111,2.2508,0,0.89517,1.3557,0.083732,0,0.037200995,0.037200995
HeadAndNeck,3778-08,58,0.039947658,0.119309655,1.464962454,419.5555556,2.2508,0,1.5729,0.67794,0.13696,0,0.060849476,0.060849476
HeadAndNeck,3778-08,59,0.181935773,0.12156078,1.349586407,431.5555556,2.2508,0,0.798,1.4528,0.036294,0,0.016124933,0.016124933
HeadAndNeck,3778-08,60,0.02364219,0.330915458,2.130785189,282.6666667,2.2508,0,1.5602,0.69066,0.48199,0,0.214141639,0.214141639
HeadAndNeck,3778-08,61,0.045409674,0.266383192,1.555995035,352.8888889,2.2508,0,1.0673,1.1835,0.015658,0,0.006956638,0.006956638
HeadAndNeck,3778-08,62,0.108585343,0.163581791,1.473401555,478.2222222,2.2508,0,0.52142,1.7294,0.088171,0,0.039173183,0.039173183
HeadAndNeck,3778-08,63,0.024654216,0.309904952,1.842537599,441.7777778,2.2508,0,0.94328,1.3076,0.16977,0,0.075426515,0.075426515
HeadAndNeck,3778-08,64,0.216268846,0.11855928,1.399996713,448.4444444,2.2508,0,0.53621,1.7146,0.023679,0,0.010520259,0.010520259
HeadAndNeck,3778-08,65,0.045355132,0.170335168,1.660621084,360.8888889,2.2508,0,0.98248,1.2684,0.029506,0,0.013109117,0.013109117
HeadAndNeck,3778-08,66,0.114483656,0.108804402,1.44508101,422.6666667,2.2508,0,0.85227,1.3986,0.028926,0,0.012851431,0.012851431
HeadAndNeck,3778-08,67,0.011895138,0.30090045,1.990499327,305.3333333,2.2508,0,1.1278,1.1231,0.47298,0,0.210138617,0.210138617
HeadAndNeck,3778-08,68,0.032510688,0.123061531,1.894589218,337.7777778,2.2508,0,0.88315,1.3677,0.042203,0,0.018750222,0.018750222
HeadAndNeck,3778-08,70,0.244405442,0.127563782,1.613807122,327.1111111,2.2508,0,0.37067,1.8802,0,0,0,0
HeadAndNeck,3778-08,71,0.021022827,0.45997999,2.428065517,183.1111111,1.875,0.37585,0.35652,1.5185,0.0047212,0.166981363,0.002097519,0.169078881
HeadAndNeck,5388-08,1,0.057028084,0.171835918,1.61105465,416,2.2508,0,0.72512,1.5257,0,0,0,0
HeadAndNeck,5388-08,2,0.005244419,0.709104552,3.391911513,218.2222222,1.9246,0.32627,1.1973,0.7273,0.77796,0.14495284,0.345626358,0.490579198
HeadAndNeck,5388-08,4,0.130462044,0.184592296,1.857562316,344.4444444,2.2508,0,0.41389,1.837,0,0,0,0
HeadAndNeck,5388-08,5,0.019867508,0.176338169,1.8771068,388,2.2508,0,1.0013,1.2495,0,0,0,0
HeadAndNeck,5388-08,6,0.087538586,0.189844922,1.506470291,407.5555556,2.2508,0,0.42376,1.8271,0,0,0,0
HeadAndNeck,5388-08,7,0.00929502,0.586793397,3.26855799,207.1111111,1.294,0.9568,0.78915,0.5049,0,0.4250933,0,0.4250933
HeadAndNeck,5388-08,8,0.009524316,0.514757379,1.981425324,338.6666667,1.9264,0.32449,0.53602,1.3903,0,0.144160754,0,0.144160754
HeadAndNeck,5388-08,9,0.071073913,0.147823912,1.427840555,389.3333333,2.2508,0,0.91615,1.3347,0,0,0,0
HeadAndNeck,5388-08,10,0.024691051,0.297148574,1.786353725,425.3333333,2.2508,0,0.39703,1.8538,0,0,0,0
HeadAndNeck,5388-08,11,0.192147631,0.117058529,1.406002449,530.6666667,2.2508,0,1.239,1.0118,0.0011148,0,0.000495291,0.000495291
HeadAndNeck,5388-08,12,0.02431305,0.292646323,1.952571898,208.8888889,1.7656,0.48528,1.2889,0.4767,0,0.215595678,0,0.215595678
HeadAndNeck,5388-08,13,0.04075149,0.180090045,1.483856542,531.5555556,2.2508,0,0.44573,1.8051,0,0,0,0
HeadAndNeck,5388-08,14,0.080080515,0.12156078,1.555664167,392.4444444,2.2508,0,0.58848,1.6624,0,0,0,0
HeadAndNeck,5388-08,15,0.135726376,0.156828414,2.048515567,292.8888889,2.2508,0,0.42016,1.8307,0,0,0,0
HeadAndNeck,5388-08,16,0.063703585,0.167333667,1.873124158,492.4444444,2.2508,0,0.50327,1.7476,0,0,0,0
HeadAndNeck,5388-08,17,0.00537727,0.572536268,2.348015142,222.2222222,1.849,0.40188,0.667,1.182,0,0.178543503,0,0.178543503
HeadAndNeck,5388-08,18,0.061782206,0.150825413,1.973101849,226.2222222,2.0884,0.16243,1.6406,0.44784,0,0.07216449,0,0.07216449
HeadAndNeck,5388-08,19,0.056663126,0.184592296,2.042152457,294.2222222,2.0928,0.15808,1.5208,0.57193,0,0.07023031,0,0.07023031
HeadAndNeck,5388-08,20,0.048099479,0.265632816,2.970103673,234.6666667,2.2508,0,0.22847,2.0224,0,0,0,0
HeadAndNeck,5388-08,21,0.146445385,0.114057029,1.279953985,396,2.2508,0,0.60988,1.641,0,0,0,0
HeadAndNeck,5388-08,22,0.017808791,0.347423712,1.865740777,282.2222222,2.2508,0,0.55263,1.6982,0,0,0,0
HeadAndNeck,5388-08,23,0.110819005,0.133566783,1.618327007,379.1111111,2.2508,0,0.4628,1.788,0,0,0,0
HeadAndNeck,5388-08,24,0.098771991,0.148574287,1.626516894,340.8888889,2.2271,0.023755,0.47489,1.7522,0,0.010553767,0,0.010553767
HeadAndNeck,5388-08,25,0.008261637,0.364682341,1.922057345,392.4444444,2.0445,0.2063,0.73583,1.3087,0.26456,0.0916563,0.11754043,0.20919673
HeadAndNeck,5388-08,26,0.018395436,0.270135068,1.529386844,609.3333333,2.2508,0,0.59112,1.6597,0,0,0,0
HeadAndNeck,5388-08,27,0.043270954,0.189844922,1.899173782,315.1111111,2.2508,0,0.69534,1.5555,0,0,0,0
HeadAndNeck,6327-08,1,0.006728904,0.995747874,2.58248383,153.7777778,1.1572,1.0936,0.59174,0.56546,0,0.48587169,0,0.48587169
HeadAndNeck,6327-08,2,0.028294708,0.277638819,2.517301931,167.1111111,1.6211,0.62972,1.1442,0.47695,0,0.279773594,0,0.279773594
HeadAndNeck,6327-08,3,0.008639141,0.646073037,2.662252725,256.8888889,1.0599,1.191,0.69368,0.36619,0,0.529121685,0,0.529121685
HeadAndNeck,6327-08,4,0.022220598,0.386443222,2.069248376,224.4444444,1.6196,0.63129,0.88301,0.73655,0,0.280462395,0,0.280462395
HeadAndNeck,6327-08,5,0.00924331,0.356428214,2.209844582,266.2222222,1.5687,0.68212,1.2303,0.33848,0,0.303053998,0,0.303053998
HeadAndNeck,6327-08,6,0.054042343,0.255127564,2.615545246,220.4444444,1.8905,0.36035,0.88318,1.0073,0,0.160095075,0,0.160095075
HeadAndNeck,6327-08,7,0.006855829,0.604802401,3.286709481,178.6666667,1.2045,1.0464,0.80205,0.40243,0,0.464880714,0,0.464880714
HeadAndNeck,7170-08,1,0.105744555,0.216108054,3.378606637,178.6666667,2.2508,0,1.2159,1.035,0,0,0,0
HeadAndNeck,7170-08,2,0.299548205,0.158329165,1.838192646,104.8888889,2.2508,0,1.8936,0.35722,0,0,0,0
HeadAndNeck,7170-08,3,0.093902994,0.259629815,3.440659472,96.44444444,2.2508,0,1.4562,0.79465,0.1733,0,0.076994846,0.076994846
HeadAndNeck,7170-08,4,0.243786516,0.174837419,2.484871163,127.5555556,2.2508,0,1.3936,0.85725,0.052028,0,0.023115337,0.023115337
HeadAndNeck,7170-08,5,0.205948729,0.162081041,2.133607357,240.4444444,2.2508,0,1.1027,1.1481,0,0,0,0
HeadAndNeck,7170-08,6,0.084764686,0.270135068,3.614554034,235.5555556,2.2508,0,1.4472,0.80365,0.025833,0,0.011477253,0.011477253
HeadAndNeck,7170-08,7,0.075707519,0.192846423,3.414887746,122.2222222,2.2508,0,1.7543,0.49654,0.36913,0,0.163999467,0.163999467
HeadAndNeck,7170-08,9,0.066302428,0.243871936,3.064210439,211.1111111,2.2508,0,1.4529,0.79793,0.18702,0,0.083090457,0.083090457
HeadAndNeck,7170-08,10,0.19762566,0.219109555,3.537297123,118.6666667,2.2508,0,1.3799,0.87092,0.0079286,0,0.00352257,0.00352257
HeadAndNeck,7170-08,11,0.009262706,0.467483742,2.284670753,395.5555556,2.2508,0,1.2457,1.0052,0.57289,0,0.254527279,0.254527279
HeadAndNeck,7170-08,12,0.239171362,0.177088544,3.81855609,167.1111111,2.2508,0,1.4276,0.82329,0.0058974,0,0.002620135,0.002620135
HeadAndNeck,7170-08,13,0.051686896,0.204852426,1.981332709,239.1111111,2.2508,0,0.5188,1.732,0,0,0,0
HeadAndNeck,7170-08,14,0.256013115,0.212356178,2.480807171,175.5555556,2.2508,0,0.97292,1.2779,0,0,0,0
HeadAndNeck,8944-08,1,0.007987732,0.647573787,3.169437129,188,1.2982,0.95263,0.14442,1.1538,0,0.423234984,0,0.423234984
HeadAndNeck,8944-08,2,0.008728446,0.545522761,2.549997272,184.8888889,2.2508,0,0.88694,1.3639,0,0,0,0
HeadAndNeck,8944-08,3,0.051758775,0.227363682,1.438843909,431.1111111,2.1579,0.09294,1.38,0.77793,0.0003065,0.041291251,0.000136171,0.041427423
HeadAndNeck,8944-08,4,0.00892123,0.589794897,2.701712961,204,1.6355,0.61533,0.67451,0.961,0.012128,0.273379153,0.005388235,0.278767388
HeadAndNeck,8944-08,5,0.00549842,0.758629315,2.746739094,227.1111111,1.3829,0.86794,0.65863,0.72428,0,0.385607151,0,0.385607151
HeadAndNeck,8944-08,6,0.004234648,0.657328664,5.251654259,145.7777778,0.45338,1.7975,0.42108,0.032291,0,0.798576557,0,0.798576557
HeadAndNeck,8944-08,7,0.010055412,0.618309155,2.707650844,209.3333333,1.1765,1.0744,0.55241,0.62405,0,0.477320183,0,0.477320183
HeadAndNeck,8944-08,8,0.009695596,0.473486743,1.753026465,299.5555556,1.7014,0.5494,1.1146,0.58687,0,0.24409099,0,0.24409099
HeadAndNeck,8944-08,9,0.026851247,0.309904952,1.916288634,313.3333333,2.1134,0.13742,0.73496,1.3785,0,0.061053305,0,0.061053305
HeadAndNeck,8944-08,10,0.199893432,0.10130065,1.291612007,403.5555556,2.2403,0.010512,1.4465,0.79379,0,0.004670315,0,0.004670315
HeadAndNeck,8944-08,11,0.005291265,0.949224612,8.871082293,99.55555556,0.32399,1.9269,0.18823,0.13576,0,0.85606138,0,0.85606138
HeadAndNeck,8944-08,12,0.006447863,0.652826413,2.115436542,354.6666667,1.7671,0.48379,0.79586,0.97119,0,0.21493276,0,0.21493276
HeadAndNeck,8944-08,13,0.294774156,0.108804402,1.617539828,389.7777778,2.2321,0.018755,0.60699,1.6251,0,0.008332389,0,0.008332389
HeadAndNeck,13951-08,1,0.06581065,0.185342671,2.044380732,248.8888889,2.0904,0.16042,1.4402,0.65019,0,0.071271803,0,0.071271803
HeadAndNeck,13951-08,2,0.096626782,0.258129065,3.090008125,109.7777778,2.1992,0.051638,1.4717,0.72747,0,0.022941678,0,0.022941678
HeadAndNeck,13951-08,3,0.23371468,0.236368184,2.956134665,65.77777778,1.88,0.37081,1.1399,0.74016,0,0.164745136,0,0.164745136
HeadAndNeck,13951-08,4,0.135388489,0.202601301,3.357087335,109.3333333,1.668,0.58284,1.3365,0.33147,0,0.258943328,0,0.258943328
HeadAndNeck,13951-08,5,0.043649435,0.297148574,2.504859171,62.66666667,1.3761,0.87474,1.1095,0.26659,0,0.388628245,0,0.388628245
HeadAndNeck,13951-08,6,0.626210203,0.14032016,1.627406596,173.3333333,2.2508,0,0.92992,1.3209,0,0,0,0
HeadAndNeck,13951-08,7,0.037872517,0.658829415,4.744690892,42.66666667,1.1943,1.0566,1.0164,0.17791,0,0.469412235,0,0.469412235
HeadAndNeck,13951-08,8,0.032419656,0.328664332,2.912351717,112.4444444,1.8833,0.36755,1.4531,0.43021,0,0.163293867,0,0.163293867
HeadAndNeck,13951-08,9,0.220288956,0.19809905,1.690054204,232,2.2196,0.031276,1.4798,0.73975,0,0.013895035,0,0.013895035
HeadAndNeck,13951-08,10,0.300832161,0.232616308,1.820957826,100.4444444,2.1389,0.11194,1.7065,0.43242,0,0.049732544,0,0.049732544
HeadAndNeck,13951-08,11,0.080316251,0.171835918,1.64273924,346.2222222,2.2419,0.0089889,1.0471,1.1947,0,0.003993489,0,0.003993489
HeadAndNeck,13951-08,12,0.047680101,0.213106553,1.804897316,281.3333333,2.1936,0.057221,1.1794,1.0143,0,0.025422279,0,0.025422279
HeadAndNeck,13951-08,13,0.273615886,0.151575788,1.918294424,185.7777778,2.2371,0.013748,0.80772,1.4294,0,0.00610792,0,0.00610792
HeadAndNeck,13951-08,14,0.038587651,0.94172086,8.773541657,18.22222222,0.63095,1.6199,0.56889,0.06206,0,0.719683675,0,0.719683675
HeadAndNeck,13951-08,15,0.056557067,0.523011506,3.71290458,80,1.7549,0.49592,1.4089,0.34603,0,0.220328591,0,0.220328591
HeadAndNeck,13951-08,16,0.249835755,0.159829915,1.735525784,136.8888889,2.1668,0.084045,0.55798,1.6088,0,0.03733931,0,0.03733931
HeadAndNeck,13951-08,17,0.031210167,0.174837419,1.710447049,388,2.1832,0.067638,0.66286,1.5204,0,0.030050141,0,0.030050141
HeadAndNeck,13951-08,18,0.142914411,0.142571286,1.564909077,300.4444444,2.2358,0.015022,0.58682,1.649,0,0.006674006,0,0.006674006
HeadAndNeck,13951-08,19,0.06353965,0.473486743,10.3018223,33.33333333,1.0962,1.1546,0.84395,0.25229,0,0.512973165,0,0.512973165
HeadAndNeck,13951-08,20,0.006808597,0.679089545,3.477927552,146.6666667,1.0597,1.1912,0.331,0.7287,0,0.529210538,0,0.529210538
HeadAndNeck,13951-08,21,0.016093431,0.414957479,2.238371637,151.1111111,1.6697,0.58112,0.70786,0.96187,0,0.258181463,0,0.258181463
HeadAndNeck,13951-08,22,0.020733567,0.314407204,3.227614933,81.33333333,1.3925,0.85837,1.179,0.21344,0,0.381350322,0,0.381350322
HeadAndNeck,13951-08,23,0.009289821,0.483241621,4.96216787,101.7777778,2.2346,0.016222,0.20043,2.0342,0,0.007207145,0,0.007207145
HeadAndNeck,13951-08,24,0.020253379,0.288894447,1.695154913,392.8888889,1.9787,0.27215,1.0705,0.90823,0,0.120909878,0,0.120909878
HeadAndNeck,13951-08,25,0.006728468,0.796148074,4.056126685,168,1.1398,1.1111,0.46706,0.6727,0,0.493624772,0,0.493624772
HeadAndNeck,13951-08,26,0.055377369,0.508754377,5.102636,49.77777778,1.0057,1.2452,0.82378,0.18187,0,0.553200942,0,0.553200942
HeadAndNeck,13951-08,27,0.021262716,0.892196098,5.829536503,46.22222222,1.0096,1.2413,0.44767,0.56188,0,0.551468302,0,0.551468302
HeadAndNeck,13951-08,28,0.039118653,0.843421711,8.904761724,25.33333333,0.7083,1.5425,0.6083,0.1,0,0.685311889,0,0.685311889
HeadAndNeck,13951-08,29,0.02631827,0.596548274,3.109279166,107.1111111,1.4538,0.79704,1.2247,0.2291,0,0.3541078,0,0.3541078
HeadAndNeck,13951-08,30,0.102963198,0.270885443,1.664922612,239.1111111,2.0609,0.18999,1.3088,0.75206,0,0.084406612,0,0.084406612
HeadAndNeck,13951-08,31,0.053521935,0.269384692,3.237775716,79.11111111,1.5113,0.73952,1.3484,0.16293,0,0.328555815,0,0.328555815
HeadAndNeck,13951-08,32,0.033108363,0.4989995,2.532217453,148,1.9323,0.31851,1.2414,0.69095,0,0.141509057,0,0.141509057
HeadAndNeck,13951-08,33,0.024634795,0.71885943,4.122698272,45.77777778,1.2327,1.0181,0.86389,0.36886,0,0.452328061,0,0.452328061
HeadAndNeck,13951-08,34,0.03029589,0.278389195,2.175643516,232.4444444,1.9616,0.28924,1.1134,0.84823,0,0.128503137,0,0.128503137
HeadAndNeck,13951-08,35,0.038728153,0.41945973,2.316626046,83.11111111,2.0395,0.21139,1.3183,0.72119,0,0.093913963,0,0.093913963
HeadAndNeck,13951-08,36,0.00378101,1.065532766,4.250180735,231.5555556,0.86999,1.3809,0.32121,0.54878,0,0.613490664,0,0.613490664
HeadAndNeck,13951-08,37,0.009855213,0.303151576,2.225003695,222.6666667,1.4582,0.79263,0.9119,0.54632,0,0.352150096,0,0.352150096
HeadAndNeck,13951-08,39,0.404624745,0.150075038,1.928408833,151.5555556,2.1929,0.057909,0.85163,1.3413,0,0.025728083,0,0.025728083
HeadAndNeck,13951-08,40,0.021985988,0.572536268,2.486848033,129.7777778,1.7855,0.46533,1.0774,0.70814,0,0.20673707,0,0.20673707
HeadAndNeck,13951-08,41,0.113746391,0.290395198,2.342937929,131.5555556,2.0067,0.24412,1.7278,0.27891,0,0.108458251,0,0.108458251
HeadAndNeck,13951-08,42,0.062549082,0.249124562,2.02805294,135.1111111,2.1744,0.076422,1.6856,0.48884,0,0.033952929,0,0.033952929
HeadAndNeck,13951-08,43,0.171299797,0.214607304,3.874990289,96.88888889,1.7778,0.47304,1.4489,0.32893,0,0.21016154,0,0.21016154
HeadAndNeck,13951-08,44,0.13398735,0.194347174,2.758150949,180.8888889,1.8856,0.36521,1.0592,0.82645,0,0.162257143,0,0.162257143
HeadAndNeck,13951-08,45,0.031560297,0.466733367,5.793408421,41.33333333,1.0351,1.2157,0.84581,0.18933,0,0.540119069,0,0.540119069
HeadAndNeck,13951-08,46,0.269367246,0.165832916,2.726981568,153.7777778,2.1639,0.086917,1.2489,0.91501,0,0.038615756,0,0.038615756
HeadAndNeck,13951-08,47,0.006094463,0.589794897,1.733507802,328.8888889,1.6672,0.58361,0.51993,1.1473,0,0.259288878,0,0.259288878
HeadAndNeck,13951-08,48,0.438408888,0.146323162,1.93487678,148.4444444,2.2292,0.021634,1.3101,0.91915,0,0.009611548,0,0.009611548
HeadAndNeck,13951-08,49,0.298492823,0.22136068,1.641608231,88.88888889,2.1333,0.11751,1.8043,0.329,0,0.052207872,0,0.052207872
HeadAndNeck,13951-08,50,0.247337259,0.222111056,3.910221586,90.66666667,1.7386,0.51222,1.3103,0.42835,0,0.227570397,0,0.227570397
HeadAndNeck,13951-08,51,0.073117035,0.103551776,1.250510674,513.3333333,2.2508,0,0.28354,1.9673,0,0,0,0
HeadAndNeck,13951-08,52,0.179361955,0.255127564,3.060331415,41.33333333,1.5512,0.69969,1.4156,0.1356,0,0.310850375,0,0.310850375
HeadAndNeck,13951-08,53,0.050103534,0.285892946,1.40101679,188.8888889,2.0885,0.16239,1.5778,0.51068,0,0.072144796,0,0.072144796
HeadAndNeck,13951-08,54,0.04878897,0.415707854,2.537674473,80,1.6736,0.57726,1.3456,0.32802,0,0.256461975,0,0.256461975
HeadAndNeck,13951-08,55,0.109771439,0.096048024,1.166968649,612.4444444,2.2508,0,0.54855,1.7023,0,0,0,0
HeadAndNeck,13951-08,56,0.019622286,0.417208604,1.981781895,145.7777778,2.0791,0.17179,1.2352,0.84385,0,0.076320922,0,0.076320922
HeadAndNeck,13951-08,57,0.013092498,0.550775388,3.249953953,196.8888889,2.2502,0.0006309,0.50999,1.7402,0,0.000280296,0,0.000280296
HeadAndNeck,13951-08,58,0.02826877,0.43971986,2.502928671,105.7777778,2.1272,0.12367,1.28,0.84717,0,0.0549432,0,0.0549432
HeadAndNeck,15621-08,1,0.032130941,0.185342671,1.826401689,315.1111111,2.2508,0,1.7342,0.51661,0,0,0,0
HeadAndNeck,15621-08,2,0.074746575,0.177088544,1.936123156,408.4444444,2.2508,0,1.1598,1.091,0,0,0,0
HeadAndNeck,16089-08,1,0.613922776,0.061530765,1.104453142,852.4444444,2.2508,0,2.0934,0.15748,0.006421,0,0.002852763,0.002852763
HeadAndNeck,16089-08,3,0.382946591,0.094547274,1.214434218,555.5555556,2.2508,0,1.2598,0.99101,0,0,0,0
HeadAndNeck,16089-08,4,0.245268547,0.072036018,1.137634429,758.6666667,2.2508,0,1.2247,1.0261,0,0,0,0
HeadAndNeck,16089-08,5,0.169434284,0.104302151,1.331923898,475.1111111,2.2508,0,1.0547,1.1961,0,0,0,0
HeadAndNeck,16089-08,6,0.527083088,0.058529265,1.145122938,743.5555556,2.2508,0,1.9442,0.30662,0.014266,0,0.006338191,0.006338191
HeadAndNeck,16089-08,7,0.09575416,0.108804402,1.247867373,688.4444444,2.2508,0,0.95703,1.2938,0,0,0,0
HeadAndNeck,16089-08,8,0.260440952,0.071285643,1.161670474,713.7777778,2.2508,0,1.5652,0.68564,0,0,0,0
HeadAndNeck,16089-08,9,0.083867794,0.093796898,1.191394854,772.8888889,2.2508,0,2.1003,0.15053,0.020659,0,0.009178514,0.009178514
HeadAndNeck,16089-08,10,0.078951827,0.07803902,1.170733157,708,2.2508,0,1.2659,0.98498,0,0,0,0
HeadAndNeck,16089-08,11,0.274955083,0.066033017,1.242473844,769.3333333,2.2508,0,1.749,0.50185,0.034076,0,0.015139506,0.015139506
HeadAndNeck,16089-08,12,0.018210942,0.450975488,1.778390872,244,1.8283,0.42256,1.0093,0.81896,0,0.187732689,0,0.187732689
HeadAndNeck,16089-08,14,0.030001723,0.123811906,1.158363452,644.8888889,2.2508,0,1.2647,0.98612,0,0,0,0
HeadAndNeck,16089-08,15,0.153404507,0.110305153,1.3618357,682.6666667,2.2508,0,1.0796,1.1712,0,0,0,0
HeadAndNeck,16089-08,16,0.045674938,0.146323162,1.223256752,727.5555556,2.1504,0.10049,1.8871,0.26329,0.009931,0.044644563,0.004412033,0.049056595
HeadAndNeck,16089-08,17,0.064558711,0.080290145,1.236771805,670.2222222,2.2508,0,0.55902,1.6918,0,0,0,0
HeadAndNeck,16089-08,18,0.015071883,0.515507754,2.968078081,143.5555556,1.3481,0.90278,0.63985,0.70822,0,0.401078689,0,0.401078689
HeadAndNeck,16089-08,19,0.022461449,0.120810405,1.502117201,620,2.2508,0,1.9785,0.27236,0.3036,0,0.134885374,0.134885374
HeadAndNeck,16089-08,20,0.544971912,0.081790895,1.31398566,597.3333333,2.2508,0,0.69669,1.5542,0,0,0,0
HeadAndNeck,16089-08,21,0.082046682,0.14182091,1.450748106,629.3333333,2.2508,0,0.83157,1.4193,0.06299,0,0.027985605,0.027985605
HeadAndNeck,16089-08,22,0.058840502,0.152326163,1.350622365,675.1111111,2.2508,0,2.0156,0.23526,0.12782,0,0.056788697,0.056788697
HeadAndNeck,16089-08,23,0.004630066,0.691845923,3.503479959,170.2222222,0.75271,1.4981,0.49303,0.25968,0,0.665582612,0,0.665582612
HeadAndNeck,16089-08,24,0.137247725,0.143321661,1.276871151,378.2222222,2.2208,0.030071,1.3869,0.83392,0.0081869,0.013359717,0.003637214,0.016996931
